,date,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,cloud_cover,relative_humidity_2m,temperature_2m,wind_speed_10m,surface_pressure
302,1/12/2024 14:00,0,0,0,0.0,0,0.0,100,79,-18.4,18.1,963.2
303,1/12/2024 15:00,0,0,0,0.0,0,0.0,64,79,-19.6,15.8,963.6
304,1/12/2024 16:00,0,0,0,0.0,0,0.0,82,79,-20.3,16.3,964.0
305,1/12/2024 17:00,0,0,0,0.0,0,0.0,60,80,-21.0,15.8,964.3
306,1/12/2024 18:00,0,0,0,0.0,0,0.0,45,80,-21.5,15.3,964.8
307,1/12/2024 19:00,0,0,0,0.0,0,0.0,27,80,-22.1,14.8,965.1
308,1/12/2024 20:00,0,0,0,0.0,0,0.0,30,79,-22.8,14.7,965.4
309,1/12/2024 21:00,0,0,0,0.0,0,0.0,55,79,-23.4,14.5,965.7
310,1/12/2024 22:00,0,0,0,0.0,0,0.0,81,80,-23.8,14.2,966.0
311,1/12/2024 23:00,0,0,0,0.0,0,0.0,95,80,-23.9,13.9,966.5
312,1/13/2024 0:00,0,0,0,0.0,0,0.0,78,79,-23.8,14.6,967.0
313,1/13/2024 1:00,0,0,0,0.0,0,0.0,99,78,-23.6,12.8,967.5
314,1/13/2024 2:00,0,0,0,0.0,0,0.0,100,78,-24.2,12.1,967.5
315,1/13/2024 3:00,0,0,0,0.0,0,0.0,100,78,-24.9,12.3,967.9
316,1/13/2024 4:00,0,0,0,0.0,0,0.0,100,78,-25.4,11.8,968.1
317,1/13/2024 5:00,1,0,1,0.0,1,3.4,100,77,-25.9,11.8,968.7
318,1/13/2024 6:00,42,10,32,101.5,42,103.7,100,78,-25.5,11.4,969.2
319,1/13/2024 7:00,120,47,73,287.1,120,231.5,100,77,-24.4,11.2,969.9
320,1/13/2024 8:00,177,78,99,350.2,177,314.9,100,75,-23.4,9.7,970.5
321,1/13/2024 9:00,209,107,102,434.5,209,348.2,100,72,-22.9,11.9,970.6
322,1/13/2024 10:00,190,90,100,386.6,190,329.2,100,72,-22.9,11.5,970.7
323,1/13/2024 11:00,122,30,92,163.8,122,259.1,100,70,-23.0,12.6,971.2
324,1/13/2024 12:00,53,5,48,44.9,53,142.7,100,71,-23.5,13.1,971.9
325,1/13/2024 13:00,5,0,5,0.0,5,26.0,100,72,-24.2,13.5,972.3
326,1/13/2024 14:00,0,0,0,0.0,0,0.0,100,73,-24.9,13.8,973.0
327,1/13/2024 15:00,0,0,0,0.0,0,0.0,100,74,-25.2,12.3,973.4
328,1/13/2024 16:00,0,0,0,0.0,0,0.0,100,74,-26.0,11.6,974.0
329,1/13/2024 17:00,0,0,0,0.0,0,0.0,100,74,-26.4,12.1,974.1
330,1/13/2024 18:00,0,0,0,0.0,0,0.0,100,75,-26.7,12.1,975.0
331,1/13/2024 19:00,0,0,0,0.0,0,0.0,88,75,-26.4,14.0,975.7
332,1/13/2024 20:00,0,0,0,0.0,0,0.0,100,76,-26.9,12.9,976.1
333,1/13/2024 21:00,0,0,0,0.0,0,0.0,95,76,-27.0,12.7,976.6
334,1/13/2024 22:00,0,0,0,0.0,0,0.0,100,76,-26.8,13.4,977.3
335,1/13/2024 23:00,0,0,0,0.0,0,0.0,100,77,-26.5,14.4,978.0
336,1/14/2024 0:00,0,0,0,0.0,0,0.0,100,77,-26.0,15.1,978.5
337,1/14/2024 1:00,0,0,0,0.0,0,0.0,100,78,-23.8,16.3,978.2
338,1/14/2024 2:00,0,0,0,0.0,0,0.0,100,79,-22.2,17.4,979.0
339,1/14/2024 3:00,0,0,0,0.0,0,0.0,100,79,-20.6,19.1,979.8
340,1/14/2024 4:00,0,0,0,0.0,0,0.0,100,79,-20.0,19.5,980.6
341,1/14/2024 5:00,1,0,1,0.0,1,4.7,100,79,-19.8,17.8,981.6
342,1/14/2024 6:00,39,6,33,60.2,39,106.5,100,79,-19.3,17.7,982.8
343,1/14/2024 7:00,102,16,86,96.4,102,234.7,100,78,-18.0,18.3,983.7
344,1/14/2024 8:00,146,18,128,79.9,146,318.5,100,77,-17.0,19.0,984.6
345,1/14/2024 9:00,154,19,135,76.3,154,352.1,99,77,-16.5,17.9,985.2
346,1/14/2024 10:00,182,70,112,296.9,182,333.4,88,78,-16.5,17.2,985.9
347,1/14/2024 11:00,144,69,75,370.2,144,263.5,60,78,-16.6,16.6,986.5
348,1/14/2024 12:00,73,35,38,309.5,73,147.3,43,79,-17.5,15.0,987.5
349,1/14/2024 13:00,7,2,5,31.7,7,28.4,36,80,-18.3,13.5,988.3
350,1/14/2024 14:00,0,0,0,0.0,0,0.0,16,80,-19.2,13.1,988.9
351,1/14/2024 15:00,0,0,0,0.0,0,0.0,3,80,-20.0,13.6,989.1
352,1/14/2024 16:00,0,0,0,0.0,0,0.0,12,81,-20.9,13.9,989.4
353,1/14/2024 17:00,0,0,0,0.0,0,0.0,49,81,-21.5,14.7,989.6
354,1/14/2024 18:00,0,0,0,0.0,0,0.0,42,81,-21.6,16.5,989.8
355,1/14/2024 19:00,0,0,0,0.0,0,0.0,89,81,-21.5,17.3,990.3
356,1/14/2024 20:00,0,0,0,0.0,0,0.0,80,81,-21.5,17.4,990.4
357,1/14/2024 21:00,0,0,0,0.0,0,0.0,77,81,-21.8,17.4,990.7
358,1/14/2024 22:00,0,0,0,0.0,0,0.0,70,80,-21.9,17.6,991.1
359,1/14/2024 23:00,0,0,0,0.0,0,0.0,86,80,-21.8,18.2,991.4
360,1/15/2024 0:00,0,0,0,0.0,0,0.0,66,79,-21.5,18.2,991.4
361,1/15/2024 1:00,0,0,0,0.0,0,0.0,98,80,-21.3,19.4,991.9
362,1/15/2024 2:00,0,0,0,0.0,0,0.0,90,80,-21.1,20.7,991.7
363,1/15/2024 3:00,0,0,0,0.0,0,0.0,100,81,-21.3,21.6,991.4
364,1/15/2024 4:00,0,0,0,0.0,0,0.0,100,80,-21.2,23.0,991.3
365,1/15/2024 5:00,1,0,1,0.0,1,6.2,100,79,-21.8,23.8,991.4
366,1/15/2024 6:00,50,20,30,198.3,50,109.5,100,79,-21.6,24.5,991.6
367,1/15/2024 7:00,128,61,67,362.2,128,238.1,100,77,-20.5,28.1,991.7
368,1/15/2024 8:00,155,27,128,118.4,155,322.3,100,76,-19.2,24.9,991.7
369,1/15/2024 9:00,156,12,144,47.6,156,356.3,100,77,-18.4,23.9,991.4
370,1/15/2024 10:00,146,16,130,67.0,146,337.8,100,77,-17.9,25.5,990.9
371,1/15/2024 11:00,93,3,90,15.8,93,268.1,100,77,-17.5,26.8,990.7
372,1/15/2024 12:00,37,0,37,0.0,37,152.0,100,73,-15.6,29.9,990.7
373,1/15/2024 13:00,3,0,3,0.0,3,30.9,100,76,-15.9,33.2,990.6
374,1/15/2024 14:00,0,0,0,0.0,0,0.0,100,76,-15.9,34.2,990.5
375,1/15/2024 15:00,0,0,0,0.0,0,0.0,100,77,-15.6,34.6,990.1
376,1/15/2024 16:00,0,0,0,0.0,0,0.0,100,77,-15.3,34.6,989.6
377,1/15/2024 17:00,0,0,0,0.0,0,0.0,100,77,-14.6,32.8,989.3
378,1/15/2024 18:00,0,0,0,0.0,0,0.0,100,76,-14.2,31.0,989.0
379,1/15/2024 19:00,0,0,0,0.0,0,0.0,100,75,-13.9,29.5,989.3
380,1/15/2024 20:00,0,0,0,0.0,0,0.0,100,76,-13.7,29.9,989.4
381,1/15/2024 21:00,0,0,0,0.0,0,0.0,100,76,-13.5,30.3,989.2
382,1/15/2024 22:00,0,0,0,0.0,0,0.0,100,77,-13.3,30.8,988.9
383,1/15/2024 23:00,0,0,0,0.0,0,0.0,100,79,-13.1,30.0,989.0
384,1/16/2024 0:00,0,0,0,0.0,0,0.0,100,81,-12.9,28.5,988.9
385,1/16/2024 1:00,0,0,0,0.0,0,0.0,100,83,-12.8,28.8,989.0
386,1/16/2024 2:00,0,0,0,0.0,0,0.0,100,84,-12.6,27.4,988.9
387,1/16/2024 3:00,0,0,0,0.0,0,0.0,100,85,-12.6,26.4,988.8
388,1/16/2024 4:00,0,0,0,0.0,0,0.0,100,85,-12.4,26.0,988.6
389,1/16/2024 5:00,0,0,0,0.0,0,7.7,100,85,-12.2,26.1,988.9
390,1/16/2024 6:00,11,0,11,0.0,11,112.7,100,84,-11.8,25.5,988.9
391,1/16/2024 7:00,31,0,31,0.0,31,241.7,100,86,-11.7,18.6,989.1
392,1/16/2024 8:00,68,0,68,0.0,68,326.2,100,86,-11.0,20.9,988.9
393,1/16/2024 9:00,84,1,83,3.9,84,360.6,100,86,-9.8,22.4,988.9
394,1/16/2024 10:00,53,0,53,0.0,53,342.4,100,85,-9.5,23.4,988.6
395,1/16/2024 11:00,41,0,41,0.0,41,272.9,100,85,-9.6,24.9,988.5
396,1/16/2024 12:00,22,0,22,0.0,22,156.9,100,85,-9.5,28.2,988.5
397,1/16/2024 13:00,3,0,3,0.0,3,33.4,100,86,-9.4,27.5,988.6
398,1/16/2024 14:00,0,0,0,0.0,0,0.0,100,87,-8.8,27.7,988.3
399,1/16/2024 15:00,0,0,0,0.0,0,0.0,100,88,-8.5,30.5,987.8
400,1/16/2024 16:00,0,0,0,0.0,0,0.0,100,88,-8.6,31.3,987.7
401,1/16/2024 17:00,0,0,0,0.0,0,0.0,100,86,-8.8,32.5,987.1
402,1/16/2024 18:00,0,0,0,0.0,0,0.0,100,86,-9.1,32.0,986.5
403,1/16/2024 19:00,0,0,0,0.0,0,0.0,100,85,-9.6,32.1,986.3
404,1/16/2024 20:00,0,0,0,0.0,0,0.0,100,85,-10.2,33.4,985.7
405,1/16/2024 21:00,0,0,0,0.0,0,0.0,100,85,-10.7,33.6,985.6
406,1/16/2024 22:00,0,0,0,0.0,0,0.0,100,85,-10.8,32.4,985.4
407,1/16/2024 23:00,0,0,0,0.0,0,0.0,100,85,-10.4,34.2,984.9
408,1/17/2024 0:00,0,0,0,0.0,0,0.0,100,84,-10.1,36.0,984.4
409,1/17/2024 1:00,0,0,0,0.0,0,0.0,100,82,-10.2,34.3,984.9
410,1/17/2024 2:00,0,0,0,0.0,0,0.0,100,79,-10.5,32.6,984.0
411,1/17/2024 3:00,0,0,0,0.0,0,0.0,100,77,-10.6,33.2,982.6
412,1/17/2024 4:00,0,0,0,0.0,0,0.0,100,75,-10.8,35.0,981.9
413,1/17/2024 5:00,1,0,1,0.0,1,9.3,100,76,-10.7,38.0,980.6
414,1/17/2024 6:00,14,0,14,0.0,14,116.1,100,78,-10.4,38.0,980.2
415,1/17/2024 7:00,29,0,29,0.0,29,245.5,100,82,-10.2,36.7,980.2
416,1/17/2024 8:00,46,0,46,0.0,46,330.4,100,83,-9.8,34.8,980.0
417,1/17/2024 9:00,61,0,61,0.0,61,365.0,100,83,-8.9,34.7,979.4
418,1/17/2024 10:00,69,0,69,0.0,69,347.1,100,84,-8.1,32.0,979.1
419,1/17/2024 11:00,33,0,33,0.0,33,277.9,100,91,-7.7,27.0,979.3
420,1/17/2024 12:00,22,0,22,0.0,22,162.0,100,91,-6.3,24.6,979.8
421,1/17/2024 13:00,3,0,3,0.0,3,36.1,100,91,-5.3,25.1,980.9
422,1/17/2024 14:00,0,0,0,0.0,0,0.0,100,89,-4.9,28.3,981.8
423,1/17/2024 15:00,0,0,0,0.0,0,0.0,100,88,-5.4,26.1,982.5
424,1/17/2024 16:00,0,0,0,0.0,0,0.0,85,86,-5.3,28.8,983.1
425,1/17/2024 17:00,0,0,0,0.0,0,0.0,100,83,-6.2,27.3,984.0
426,1/17/2024 18:00,0,0,0,0.0,0,0.0,99,83,-7.1,24.3,985.0
427,1/17/2024 19:00,0,0,0,0.0,0,0.0,97,83,-7.8,23.1,986.3
428,1/17/2024 20:00,0,0,0,0.0,0,0.0,95,82,-8.8,21.6,987.0
429,1/17/2024 21:00,0,0,0,0.0,0,0.0,98,83,-9.8,20.2,987.8
430,1/17/2024 22:00,0,0,0,0.0,0,0.0,90,84,-10.5,19.5,988.5
431,1/17/2024 23:00,0,0,0,0.0,0,0.0,80,85,-11.2,18.9,988.9
432,1/18/2024 0:00,0,0,0,0.0,0,0.0,49,85,-11.9,18.2,989.2
433,1/18/2024 1:00,0,0,0,0.0,0,0.0,81,86,-12.6,18.3,989.1
434,1/18/2024 2:00,0,0,0,0.0,0,0.0,74,86,-13.1,16.7,989.5
435,1/18/2024 3:00,0,0,0,0.0,0,0.0,36,86,-13.6,15.3,990.0
436,1/18/2024 4:00,0,0,0,0.0,0,0.0,13,86,-14.7,13.3,990.4
437,1/18/2024 5:00,2,0,2,0.0,2,11.1,67,86,-15.9,12.6,990.8
438,1/18/2024 6:00,51,17,34,162.1,51,119.7,97,86,-15.7,11.8,991.3
439,1/18/2024 7:00,93,10,83,56.7,93,249.4,98,84,-14.2,11.3,992.0
440,1/18/2024 8:00,158,40,118,168.9,158,334.7,98,82,-13.4,11.6,992.6
441,1/18/2024 9:00,185,56,129,214.1,185,369.7,100,81,-13.2,11.0,993.2
442,1/18/2024 10:00,169,44,125,176.6,169,352.1,100,81,-12.9,10.2,993.5
443,1/18/2024 11:00,119,19,100,94.9,119,283.0,100,82,-12.9,9.7,993.7
444,1/18/2024 12:00,65,12,53,99.4,65,167.2,98,83,-13.1,9.4,994.2
445,1/18/2024 13:00,8,0,8,0.0,8,38.8,99,86,-12.8,10.2,994.6
446,1/18/2024 14:00,0,0,0,0.0,0,0.0,80,86,-13.6,9.7,995.0
447,1/18/2024 15:00,0,0,0,0.0,0,0.0,79,86,-14.4,9.8,995.1
448,1/18/2024 16:00,0,0,0,0.0,0,0.0,95,87,-14.6,10.9,995.5
449,1/18/2024 17:00,0,0,0,0.0,0,0.0,81,88,-14.4,10.9,995.7
450,1/18/2024 18:00,0,0,0,0.0,0,0.0,96,88,-14.9,10.4,995.7
451,1/18/2024 19:00,0,0,0,0.0,0,0.0,100,88,-15.6,11.9,995.6
452,1/18/2024 20:00,0,0,0,0.0,0,0.0,100,86,-15.9,12.6,995.8
453,1/18/2024 21:00,0,0,0,0.0,0,0.0,100,86,-16.2,13.0,995.8
454,1/18/2024 22:00,0,0,0,0.0,0,0.0,100,86,-16.5,14.1,996.3
455,1/18/2024 23:00,0,0,0,0.0,0,0.0,100,85,-16.5,16.3,996.0
456,1/19/2024 0:00,0,0,0,0.0,0,0.0,100,85,-17.3,15.1,996.1
457,1/19/2024 1:00,0,0,0,0.0,0,0.0,100,84,-18.6,18.2,996.1
458,1/19/2024 2:00,0,0,0,0.0,0,0.0,100,84,-18.4,26.1,995.6
459,1/19/2024 3:00,0,0,0,0.0,0,0.0,100,83,-17.4,24.2,994.8
460,1/19/2024 4:00,0,0,0,0.0,0,0.0,100,83,-14.2,26.5,994.3
461,1/19/2024 5:00,1,0,1,0.0,1,12.9,100,84,-12.9,28.4,994.1
462,1/19/2024 6:00,25,1,24,9.4,25,123.5,100,81,-11.2,30.5,993.5
463,1/19/2024 7:00,63,3,60,16.7,63,253.6,100,85,-9.6,30.0,993.3
464,1/19/2024 8:00,89,0,89,0.0,89,339.2,100,88,-9.2,25.9,993.0
465,1/19/2024 9:00,94,1,93,3.8,94,374.5,100,89,-8.2,25.1,992.5
466,1/19/2024 10:00,102,3,99,11.9,102,357.1,100,90,-7.3,24.1,992.1
467,1/19/2024 11:00,80,1,79,4.9,80,288.2,100,88,-6.4,30.7,991.8
468,1/19/2024 12:00,36,0,36,0.0,36,172.5,99,81,-5.6,31.0,991.8
469,1/19/2024 13:00,7,0,7,0.0,7,41.6,100,75,-5.6,29.5,992.7
470,1/19/2024 14:00,0,0,0,0.0,0,0.0,100,74,-5.7,29.2,992.5
471,1/19/2024 15:00,0,0,0,0.0,0,0.0,100,72,-5.7,29.3,992.0
472,1/19/2024 16:00,0,0,0,0.0,0,0.0,100,71,-5.6,32.1,991.3
473,1/19/2024 17:00,0,0,0,0.0,0,0.0,100,70,-5.7,33.8,990.8
474,1/19/2024 18:00,0,0,0,0.0,0,0.0,100,70,-5.8,33.6,990.5
475,1/19/2024 19:00,0,0,0,0.0,0,0.0,100,69,-5.8,34.3,990.3
476,1/19/2024 20:00,0,0,0,0.0,0,0.0,100,69,-5.6,33.1,990.3
477,1/19/2024 21:00,0,0,0,0.0,0,0.0,100,70,-5.5,31.7,990.7
478,1/19/2024 22:00,0,0,0,0.0,0,0.0,100,71,-5.7,31.0,990.9
479,1/19/2024 23:00,0,0,0,0.0,0,0.0,100,75,-5.5,31.7,990.7
480,1/20/2024 0:00,0,0,0,0.0,0,0.0,100,79,-5.3,31.0,990.6
481,1/20/2024 1:00,0,0,0,0.0,0,0.0,100,83,-4.5,29.6,990.5
482,1/20/2024 2:00,0,0,0,0.0,0,0.0,100,86,-4.4,28.1,990.6
483,1/20/2024 3:00,0,0,0,0.0,0,0.0,100,86,-4.4,25.9,990.5
484,1/20/2024 4:00,0,0,0,0.0,0,0.0,100,88,-4.6,24.9,990.4
485,1/20/2024 5:00,0,0,0,0.0,0,14.8,100,88,-4.6,25.7,990.4
486,1/20/2024 6:00,15,0,15,0.0,15,127.4,100,86,-4.4,27.2,990.1
487,1/20/2024 7:00,50,0,50,0.0,50,257.9,100,84,-4.2,29.0,989.8
488,1/20/2024 8:00,51,0,51,0.0,51,343.8,100,84,-4.5,27.9,989.6
489,1/20/2024 9:00,91,0,91,0.0,91,379.5,100,85,-4.6,29.9,989.1
490,1/20/2024 10:00,77,0,77,0.0,77,362.3,100,85,-4.4,23.9,988.5
491,1/20/2024 11:00,51,0,51,0.0,51,293.6,100,85,-4.2,30.0,988.1
492,1/20/2024 12:00,25,0,25,0.0,25,178.0,100,85,-4.4,31.0,988.0
493,1/20/2024 13:00,2,0,2,0.0,2,44.4,100,88,-4.3,31.3,987.9
494,1/20/2024 14:00,0,0,0,0.0,0,0.0,100,86,-4.2,30.8,987.7
495,1/20/2024 15:00,0,0,0,0.0,0,0.0,100,85,-4.2,31.7,987.1
496,1/20/2024 16:00,0,0,0,0.0,0,0.0,100,84,-4.2,33.8,987.0
497,1/20/2024 17:00,0,0,0,0.0,0,0.0,100,84,-4.3,32.8,986.9
498,1/20/2024 18:00,0,0,0,0.0,0,0.0,100,87,-4.5,31.8,986.7
499,1/20/2024 19:00,0,0,0,0.0,0,0.0,100,87,-4.5,32.1,986.5
500,1/20/2024 20:00,0,0,0,0.0,0,0.0,100,92,-4.6,33.7,986.0
501,1/20/2024 21:00,0,0,0,0.0,0,0.0,100,91,-4.6,32.4,985.7
502,1/20/2024 22:00,0,0,0,0.0,0,0.0,100,89,-4.2,33.4,985.1
503,1/20/2024 23:00,0,0,0,0.0,0,0.0,100,90,-4.0,33.4,984.8
504,1/21/2024 0:00,0,0,0,0.0,0,0.0,100,89,-3.8,34.8,984.4
505,1/21/2024 1:00,0,0,0,0.0,0,0.0,100,90,-4.5,34.7,984.0
506,1/21/2024 2:00,0,0,0,0.0,0,0.0,100,90,-4.3,33.8,983.8
507,1/21/2024 3:00,0,0,0,0.0,0,0.0,100,92,-4.0,32.4,983.3
508,1/21/2024 4:00,0,0,0,0.0,0,0.0,100,90,-3.8,31.5,982.8
509,1/21/2024 5:00,0,0,0,0.0,0,16.8,100,90,-3.5,31.3,982.8
510,1/21/2024 6:00,10,0,10,0.0,10,131.5,100,92,-3.5,31.3,983.1
511,1/21/2024 7:00,28,0,28,0.0,28,262.3,100,95,-3.8,23.7,982.9
512,1/21/2024 8:00,44,0,44,0.0,44,348.7,100,93,-3.5,24.6,982.6
513,1/21/2024 9:00,45,0,45,0.0,45,384.6,100,93,-3.1,25.6,982.3
514,1/21/2024 10:00,36,0,36,0.0,36,367.7,100,93,-2.2,26.1,982.9
515,1/21/2024 11:00,26,0,26,0.0,26,299.2,100,90,-3.8,22.5,984.4
516,1/21/2024 12:00,28,0,28,0.0,28,183.6,100,87,-5.8,20.1,985.8
517,1/21/2024 13:00,8,0,8,0.0,8,47.3,100,87,-6.1,18.0,987.3
518,1/21/2024 14:00,0,0,0,0.0,0,0.0,100,86,-6.6,19.1,988.8
519,1/21/2024 15:00,0,0,0,0.0,0,0.0,100,86,-6.9,19.4,990.0
520,1/21/2024 16:00,0,0,0,0.0,0,0.0,100,86,-7.4,16.9,990.9
521,1/21/2024 17:00,0,0,0,0.0,0,0.0,100,86,-8.0,15.9,991.7
522,1/21/2024 18:00,0,0,0,0.0,0,0.0,100,85,-8.4,16.0,992.7
523,1/21/2024 19:00,0,0,0,0.0,0,0.0,100,85,-8.9,17.7,993.9
524,1/21/2024 20:00,0,0,0,0.0,0,0.0,100,83,-10.0,17.1,994.8
525,1/21/2024 21:00,0,0,0,0.0,0,0.0,100,82,-10.9,14.3,995.6
526,1/21/2024 22:00,0,0,0,0.0,0,0.0,100,83,-11.6,12.3,996.2
527,1/21/2024 23:00,0,0,0,0.0,0,0.0,100,84,-12.3,12.5,997.0
528,1/22/2024 0:00,0,0,0,0.0,0,0.0,100,83,-13.3,13.4,997.6
529,1/22/2024 1:00,0,0,0,0.0,0,0.0,100,83,-12.1,13.4,997.9
530,1/22/2024 2:00,0,0,0,0.0,0,0.0,100,83,-12.6,14.1,998.6
531,1/22/2024 3:00,0,0,0,0.0,0,0.0,100,82,-13.1,13.6,999.3
532,1/22/2024 4:00,0,0,0,0.0,0,0.0,100,82,-13.6,13.5,1000.2
533,1/22/2024 5:00,2,0,2,0.0,2,18.9,100,81,-13.8,13.3,1001.4
534,1/22/2024 6:00,42,3,39,27.0,42,135.7,100,80,-13.7,12.5,1002.2
535,1/22/2024 7:00,104,14,90,74.1,104,266.9,100,77,-13.4,12.9,1003.0
536,1/22/2024 8:00,153,25,128,99.9,153,353.6,100,76,-13.4,11.7,1003.3
537,1/22/2024 9:00,191,39,152,141.3,191,389.9,100,76,-13.2,10.7,1003.4
538,1/22/2024 10:00,174,30,144,113.5,174,373.2,100,76,-13.3,11.2,1003.7
539,1/22/2024 11:00,130,13,117,60.2,130,304.8,100,76,-13.6,11.7,1004.1
540,1/22/2024 12:00,69,6,63,44.8,69,189.3,100,77,-14.2,11.9,1004.5
541,1/22/2024 13:00,12,0,12,0.0,12,50.3,100,79,-14.5,10.8,1004.9
542,1/22/2024 14:00,0,0,0,0.0,0,0.0,100,79,-15.1,10.5,1005.6
543,1/22/2024 15:00,0,0,0,0.0,0,0.0,100,80,-15.6,10.0,1006.0
544,1/22/2024 16:00,0,0,0,0.0,0,0.0,26,81,-16.7,8.2,1006.2
545,1/22/2024 17:00,0,0,0,0.0,0,0.0,0,83,-19.8,7.3,1005.9
546,1/22/2024 18:00,0,0,0,0.0,0,0.0,16,84,-21.9,7.1,1005.8
547,1/22/2024 19:00,0,0,0,0.0,0,0.0,42,82,-23.4,7.0,1005.7
548,1/22/2024 20:00,0,0,0,0.0,0,0.0,58,83,-25.5,10.1,1005.3
549,1/22/2024 21:00,0,0,0,0.0,0,0.0,94,85,-25.6,8.6,1005.2
550,1/22/2024 22:00,0,0,0,0.0,0,0.0,94,85,-25.0,7.2,1005.6
551,1/22/2024 23:00,0,0,0,0.0,0,0.0,97,83,-24.6,6.5,1005.7
552,1/23/2024 0:00,0,0,0,0.0,0,0.0,99,79,-24.5,7.4,1005.6
553,1/23/2024 1:00,0,0,0,0.0,0,0.0,99,81,-23.9,6.2,1005.8
554,1/23/2024 2:00,0,0,0,0.0,0,0.0,100,80,-23.3,4.1,1006.0
555,1/23/2024 3:00,0,0,0,0.0,0,0.0,100,79,-23.7,6.7,1005.7
556,1/23/2024 4:00,0,0,0,0.0,0,0.0,100,80,-22.8,5.6,1005.7
557,1/23/2024 5:00,3,0,3,0.0,3,21.0,100,80,-22.8,4.5,1005.8
558,1/23/2024 6:00,53,9,44,79.8,53,140.2,100,80,-22.5,2.4,1006.2
559,1/23/2024 7:00,121,26,95,135.1,121,271.7,98,79,-21.1,4.4,1006.7
560,1/23/2024 8:00,196,78,118,307.1,196,358.7,87,77,-19.1,4.6,1006.4
561,1/23/2024 9:00,238,128,110,457.3,238,395.2,55,74,-17.0,4.6,1006.0
562,1/23/2024 10:00,237,149,88,555.4,237,378.8,9,74,-15.7,4.6,1005.9
563,1/23/2024 11:00,193,132,61,600.2,193,310.5,9,75,-15.4,4.8,1005.5
564,1/23/2024 12:00,108,68,40,492.1,108,195.1,2,79,-16.4,5.4,1005.1
565,1/23/2024 13:00,20,10,10,124.8,20,53.3,6,80,-18.1,5.8,1005.4
566,1/23/2024 14:00,0,0,0,0.0,0,0.0,40,80,-19.4,6.3,1005.3
567,1/23/2024 15:00,0,0,0,0.0,0,0.0,68,80,-20.3,8.5,1004.5
568,1/23/2024 16:00,0,0,0,0.0,0,0.0,97,81,-20.8,9.6,1003.8
569,1/23/2024 17:00,0,0,0,0.0,0,0.0,100,81,-20.1,11.4,1003.2
570,1/23/2024 18:00,0,0,0,0.0,0,0.0,90,80,-20.0,10.1,1003.2
571,1/23/2024 19:00,0,0,0,0.0,0,0.0,64,80,-20.2,8.7,1003.2
572,1/23/2024 20:00,0,0,0,0.0,0,0.0,20,80,-20.5,8.6,1002.7
573,1/23/2024 21:00,0,0,0,0.0,0,0.0,50,80,-20.2,9.3,1002.0
574,1/23/2024 22:00,0,0,0,0.0,0,0.0,97,79,-19.6,10.2,1001.4
575,1/23/2024 23:00,0,0,0,0.0,0,0.0,100,78,-19.1,10.0,1001.1
576,1/24/2024 0:00,0,0,0,0.0,0,0.0,73,79,-19.0,11.5,1000.4
577,1/24/2024 1:00,0,0,0,0.0,0,0.0,99,79,-18.8,14.1,999.7
578,1/24/2024 2:00,0,0,0,0.0,0,0.0,95,80,-18.8,14.2,999.6
579,1/24/2024 3:00,0,0,0,0.0,0,0.0,95,79,-19.0,14.7,998.9
580,1/24/2024 4:00,0,0,0,0.0,0,0.0,96,79,-19.0,14.8,998.1
581,1/24/2024 5:00,4,0,4,0.0,4,23.3,90,79,-19.2,15.5,997.9
582,1/24/2024 6:00,64,21,43,183.2,64,144.7,100,78,-18.9,15.9,997.7
583,1/24/2024 7:00,130,32,98,163.3,130,276.6,99,75,-17.7,14.3,997.5
584,1/24/2024 8:00,189,57,132,221.1,189,363.9,97,75,-17.1,13.2,996.6
585,1/24/2024 9:00,228,99,129,348.8,228,400.8,99,72,-16.2,12.4,995.7
586,1/24/2024 10:00,210,82,128,301.1,210,384.5,100,71,-15.6,13.0,995.2
587,1/24/2024 11:00,142,25,117,111.5,142,316.4,98,71,-15.1,13.4,994.4
588,1/24/2024 12:00,86,19,67,133.4,86,201.0,100,73,-15.4,14.8,993.6
589,1/24/2024 13:00,16,1,15,12.2,16,56.4,100,71,-13.9,16.8,993.1
590,1/24/2024 14:00,0,0,0,0.0,0,0.0,100,71,-13.9,17.0,992.6
591,1/24/2024 15:00,0,0,0,0.0,0,0.0,100,73,-13.7,17.5,991.9
592,1/24/2024 16:00,0,0,0,0.0,0,0.0,100,73,-13.4,16.8,991.3
593,1/24/2024 17:00,0,0,0,0.0,0,0.0,100,74,-13.1,15.9,990.9
594,1/24/2024 18:00,0,0,0,0.0,0,0.0,100,74,-12.7,16.1,990.3
595,1/24/2024 19:00,0,0,0,0.0,0,0.0,100,74,-12.3,16.3,989.9
596,1/24/2024 20:00,0,0,0,0.0,0,0.0,100,75,-12.1,16.3,989.4
597,1/24/2024 21:00,0,0,0,0.0,0,0.0,100,75,-11.9,16.1,988.9
598,1/24/2024 22:00,0,0,0,0.0,0,0.0,100,76,-11.8,16.7,988.6
599,1/24/2024 23:00,0,0,0,0.0,0,0.0,100,77,-11.4,16.4,988.4
600,1/25/2024 0:00,0,0,0,0.0,0,0.0,100,79,-11.3,16.3,987.9
601,1/25/2024 1:00,0,0,0,0.0,0,0.0,100,80,-11.1,16.1,987.2
602,1/25/2024 2:00,0,0,0,0.0,0,0.0,100,81,-11.1,15.5,986.9
